product_id,name,price,rating,reviews_count,brand,brand_top,pack_size,price_per_100g,price_per_g,price_rating,rating_pack,log_reviews,brand_Carte,brand_Jacobs,brand_Lavazza,brand_MacCoffee,brand_NESCAFE,brand_Other,brand_Tchibo
109734587,Кофе Compass Colombia Blend зерновой 1000 г,11000.0,5.0,65.0,Other,Other,1000.0,1100.0,11.0,55000.0,5000.0,4.189654742026425,False,False,False,False,False,True,False
140804775,Кофе Master Coffee Гватемала Декаф зерновой 250 г,5190.0,5.0,26.0,Other,Other,250.0,2076.0,20.76,25950.0,1250.0,3.295836866004329,False,False,False,False,False,True,False
109734655,Кофе Master Coffee Prestige зерновой 250 г,4590.0,4.9,67.0,Other,Other,250.0,1836.0,18.36,22491.0,1225.0,4.219507705176107,False,False,False,False,False,True,False
130582435,Кофе Serikov Coffee Сан Рафаэль зерновой 200 г,3400.0,4.8,17.0,Other,Other,200.0,1700.0,17.0,16320.0,960.0,2.8903717578961645,False,False,False,False,False,True,False
145116643,Кофе Delonghi Ethiopian Selection зерновой 250 г,5590.0,5.0,23.0,Other,Other,250.0,2236.0,22.36,27950.0,1250.0,3.1780538303479458,False,False,False,False,False,True,False
145868996,Кофе Delonghi Espresso Selection зерновой 250 г,5090.0,4.9,25.0,Other,Other,250.0,2036.0,20.36,24941.0,1225.0,3.258096538021482,False,False,False,False,False,True,False
105921931,Кофе Green Roast Арабика Бразилия зерновой в пакете 1000 г,11700.0,4.9,120.0,Other,Other,1000.0,1170.0,11.7,57330.00000000001,4900.0,4.795790545596741,False,False,False,False,False,True,False
101405160,Кофе Delonghi Caffe Crema зерновой в пакете 250 г,4990.0,5.0,38.0,Other,Other,250.0,1996.0,19.96,24950.0,1250.0,3.6635616461296463,False,False,False,False,False,True,False
101227574,Кофе Coffeelogia Бразилия Сантос зерновой 500 г,7400.0,4.9,95.0,Other,Other,500.0,1480.0,14.8,36260.0,2450.0,4.564348191467836,False,False,False,False,False,True,False
104574059,Кофе Green Roast 80/20 зерновой в пакете 1000 г,11500.0,5.0,52.0,Other,Other,1000.0,1150.0,11.5,57500.0,5000.0,3.970291913552122,False,False,False,False,False,True,False
130582414,Кофе Serikov Coffee Almaty Blend зерновой 200 г,3201.0,4.8,8.0,Other,Other,200.0,1600.5,16.005,15364.8,960.0,2.1972245773362196,False,False,False,False,False,True,False
103560890,Кофе Grossa Rufa зерновой 1000 г,10800.0,4.9,81.0,Other,Other,1000.0,1080.0,10.8,52920.00000000001,4900.0,4.406719247264253,False,False,False,False,False,True,False
